,location_id,ra,dec,vlos,evlos,j,ej,h,eh,k,ek,teff,teff_err,logg,logg_err,m_h,m_h_err,alpha_m,alpha_m_err,[C/M],[CI/M],[N/M],[O/M],[Na/H],[Mg/M],[Al/H],[Si/M],[P/H],[S/M],[K/H],[Ca/M],[Ti/M],[TiII/M],[V/H],[Cr/H],[Mn/H],[Fe/H],[Co/H],[Ni/H],[Cu/H],[Ge/H],[Ce/H],[Rb/H],[Y/H],[Nd/H],err_[C/M],err_[CI/M],err_[N/M],err_[O/M],err_[Na/H],err_[Mg/M],err_[Al/H],err_[Si/M],err_[P/H],err_[S/M],err_[K/H],err_[Ca/M],err_[Ti/M],err_[TiII/M],err_[V/H],err_[Cr/H],err_[Mn/H],err_[Fe/H],err_[Co/H],err_[Ni/H],err_[Cu/H],err_[Ge/H],err_[Ce/H],err_[Rb/H],err_[Y/H],err_[Nd/H],ra_gaia,dec_gaia,ra_error,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,meandist,diststd,mass,mass_error
1151,    4.46600e+03,    2.98036e+02,    4.15893e+01,    2.54025e+01,    6.66036e-03,    9.82100e+00,    2.00000e-02,    9.29500e+00,    2.20000e-02,    9.17800e+00,    1.80000e-02,    4.80554e+03,    7.50047e+01,    3.03552e+00,    5.38510e-02,    3.72325e-02,    3.05309e-02,    8.87888e-03,    1.18264e-02,   -7.13100e-02,   -1.15100e-01,    2.13940e-01,   -3.22475e-02,   -2.52663e-02,    4.93639e-02,    4.31286e-02,   -5.48273e-02,    6.04152e-03,    2.04572e-02,    1.69686e-02,    1.51285e-03,    3.87140e-02,   -1.11246e-01,   -4.41502e-03,    2.72665e-02,   -1.75011e-02,    7.83431e-03,    8.85487e-02,    3.30017e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    2.96420e-01,   -9.99900e+03,   -9.99900e+03,    3.16842e-02,    4.10315e-02,    4.69184e-02,    2.83256e-02,    7.55971e-02,    1.64798e-02,    4.96095e-02,    2.39899e-02,    8.93342e-02,    4.73051e-02,    3.12742e-02,    1.84893e-02,    3.40468e-02,    8.89340e-02,    6.67631e-02,    3.29180e-02,    2.21573e-02,    7.49249e-03,    6.70602e-02,    1.37283e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    1.60359e-01,   -9.99900e+03,   -9.99900e+03,    2.98036e+02,    4.15892e+01,    1.55000e-01,    2.17000e-01,    1.60000e+00,    3.10000e-01,   -9.41200e+00,    1.41700e+00,   -1.43690e+01,    9.65000e-01,    7.15509e-01,    6.98000e-02,    1.26000e+00,    4.00000e-02
1152,    4.46200e+03,    2.98058e+02,    4.54371e+01,   -1.10122e+01,    8.41621e-03,    9.76000e+00,    2.10000e-02,    9.27400e+00,    1.70000e-02,    9.16100e+00,    1.60000e-02,    4.91561e+03,    8.01104e+01,    3.16078e+00,    5.42331e-02,    5.72364e-02,    3.21449e-02,   -9.74436e-03,    1.16389e-02,   -7.22660e-02,   -1.26690e-01,    3.25610e-01,   -3.66705e-02,    1.31714e-01,    2.81966e-02,    2.10229e-02,   -1.71452e-02,   -1.26463e-01,   -1.03911e-01,   -1.08228e-02,    1.92598e-02,    2.16656e-02,    1.46199e-01,    1.44744e-01,    2.98925e-02,    1.56314e-02,    9.69127e-04,    7.81177e-02,    5.94406e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,   -1.21846e-01,   -9.99900e+03,   -9.99900e+03,    3.46397e-02,    4.24569e-02,    5.06901e-02,    3.06704e-02,    7.92511e-02,    1.60894e-02,    5.31556e-02,    2.45825e-02,    9.21613e-02,    4.74035e-02,    3.18196e-02,    1.86364e-02,    3.57704e-02,    9.32414e-02,    7.14454e-02,    3.40380e-02,    2.26811e-02,    7.26872e-03,    7.25627e-02,    1.39564e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    1.08444e-01,   -9.99900e+03,   -9.99900e+03,    2.98058e+02,    4.54370e+01,    1.67000e-01,    2.27000e-01,    1.62000e+00,    3.10000e-01,   -4.78700e+00,    1.51200e+00,   -1.85000e+01,    8.87000e-01,    7.59148e-01,    1.02920e-01,    1.49000e+00,    9.00000e-02
1153,    4.40200e+03,    2.98087e+02,    4.68388e+01,   -2.92878e+01,    4.70794e-03,    9.24300e+00,    2.10000e-02,    8.76200e+00,    1.80000e-02,    8.62500e+00,    1.60000e-02,    4.76004e+03,    7.27000e+01,    2.82887e+00,    5.10613e-02,    1.70661e-01,    2.77150e-02,   -3.53088e-03,    1.06400e-02,   -7.81170e-02,   -2.08930e-01,    4.00650e-01,   -2.70322e-02,    9.16067e-02,    2.84401e-02,   -1.11046e-03,   -3.83929e-02,   -6.40426e-02,    3.23672e-03,    2.81232e-02,   -4.13895e-02,    5.71312e-02,   -1.25462e-01,    1.41575e-02,   -2.58721e-02,    1.00212e-01,   -9.78634e-04,   -3.37142e-02,    4.60393e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    1.96883e-01,   -9.99900e+03,   -9.99900e+03,    2.79423e-02,    3.74699e-02,    4.18504e-02,    2.51870e-02,    7.24846e-02,    1.50749e-02,    4.61909e-02,    2.22685e-02,    8.65879e-02,    4.43680e-02,    2.91251e-02,    1.68738e-02,    3.11890e-02,    8.52692e-02,    6.18768e-02,    2.98207e-02,    2.02650e-02,    7.11303e-03,    6.47255e-02,    1.24485e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    8.05465e-02,   -9.99900e+03,   -9.99900e+03,    2.98087e+02,    4.68388e+01,    1.55000e-01,    2.07000e-01,    1.48000e+00,    2.80000e-01,    8.15200e+00,    8.45000e-01,   -2.89800e+00,    7.09000e-01,    9.23241e-01,    1.04663e-01,    1.48000e+00,    1.60000e-01
1154,    4.40200e+03,    2.98092e+02,    4.74382e+01,   -1.43828e+01,    3.74200e-03,    9.05600e+00,    2.70000e-02,    8.54000e+00,    1.80000e-02,    8.39000e+00,    1.40000e-02,    4.73572e+03,    7.16232e+01,    2.48474e+00,    3.68363e-02,    1.79496e-01,    2.72086e-02,    3.20044e-03,    1.05660e-02,   -6.98680e-02,   -1.30120e-01,    4.09590e-01,   -3.44774e-02,    7.12416e-02,    7.39227e-03,    4.18388e-02,    3.65069e-02,   -1.33826e-01,    8.62118e-03,    9.92209e-04,    5.44403e-02,    1.75566e-02,    5.31435e-02,    6.65372e-02,    7.71549e-03,    5.79094e-02,    1.12561e-02,    5.67160e-02,    2.93117e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    1.60202e-01,   -9.99900e+03,   -9.99900e+03,    2.71706e-02,    3.69225e-02,    4.08259e-02,    2.45533e-02,    7.15817e-02,    1.50152e-02,    4.53097e-02,    2.20158e-02,    8.58465e-02,    4.40861e-02,    2.88408e-02,    1.67060e-02,    3.06571e-02,    8.42053e-02,    6.06842e-02,    2.93667e-02,    2.00111e-02,    7.11776e-03,    6.35908e-02,    1.22980e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    8.06879e-02,   -9.99900e+03,   -9.99900e+03,    2.98092e+02,    4.74383e+01,    1.43000e-01,    1.75000e-01,    1.08000e+00,    2.30000e-01,    1.38000e-01,    9.85000e-01,    9.03500e+00,    6.19000e-01,    1.06902e+00,    1.29753e-01,    1.38000e+00,    1.20000e-01
1155,    4.46200e+03,    2.98099e+02,    4.48561e+01,   -1.85289e+01,    5.77413e-03,    8.90400e+00,    2.10000e-02,    8.42800e+00,    2.30000e-02,    8.31100e+00,    1.20000e-02,    4.99377e+03,    8.36475e+01,    2.72360e+00,    4.12396e-02,    1.99627e-01,    3.11435e-02,   -4.28674e-02,    1.03957e-02,   -2.12620e-01,   -2.19030e-01,    4.75670e-01,   -1.20759e-02,    1.16938e-01,   -3.78878e-02,   -3.25222e-02,   -1.64048e-02,    2.41134e-01,   -1.37643e-01,   -2.70474e-02,   -2.31913e-02,   -1.29644e-02,   -9.88681e-03,    1.05425e-01,   -2.10538e-02,    1.95740e-02,   -4.26631e-03,   -1.55417e-01,   -7.75629e-03,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,   -1.52437e-01,   -9.99900e+03,   -9.99900e+03,    3.40578e-02,    4.05849e-02,    4.97100e-02,    3.00644e-02,    8.03019e-02,    1.44624e-02,    5.37065e-02,    2.35978e-02,    9.26745e-02,    4.48341e-02,    3.03999e-02,    1.73052e-02,    3.48617e-02,    9.44843e-02,    7.17877e-02,    3.22780e-02,    2.14585e-02,    6.71054e-03,    7.65499e-02,    1.30045e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    8.66868e-02,   -9.99900e+03,   -9.99900e+03,    2.98099e+02,    4.48561e+01,    1.43000e-01,    3.17000e-01,    1.26000e+00,    4.70000e-01,   -7.22000e-01,    2.92000e+00,   -4.89100e+00,    5.92000e-01,    9.57728e-01,    8.59577e-02,    2.82000e+00,    1.50000e-01
1156,    4.40200e+03,    2.98116e+02,    4.72875e+01,   -3.94513e+01,    2.73560e-03,    8.36400e+00,    1.90000e-02,    7.80400e+00,    2.30000e-02,    7.68500e+00,    2.10000e-02,    4.62010e+03,    6.68413e+01,    2.65777e+00,    5.04330e-02,    1.54776e-01,    2.58257e-02,   -7.07372e-03,    1.07765e-02,   -3.27080e-02,   -1.24180e-01,    3.60050e-01,   -2.20547e-02,    7.93963e-02,    3.09001e-02,    9.82864e-02,   -1.19383e-02,   -4.61664e-02,   -3.84538e-02,    2.89276e-02,   -1.45395e-02,    3.54021e-02,   -5.50193e-02,    6.93146e-02,    2.41411e-02,    5.24042e-02,    4.46799e-03,    5.61515e-02,    4.39287e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    1.99244e-01,   -9.99900e+03,   -9.99900e+03,    2.47974e-02,    3.56924e-02,    3.77210e-02,    2.26346e-02,    6.81578e-02,    1.54382e-02,    4.21860e-02,    2.14945e-02,    8.31212e-02,    4.40626e-02,    2.83689e-02,    1.66056e-02,    2.91579e-02,    8.01696e-02,    5.65829e-02,    2.84152e-02,    1.95665e-02,    7.36058e-03,    5.85379e-02,    1.21157e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    8.09924e-02,   -9.99900e+03,   -9.99900e+03,    2.98116e+02,    4.72874e+01,    1.43000e-01,    1.86000e-01,    1.86000e+00,    2.50000e-01,   -1.12750e+01,    1.23300e+00,   -2.55610e+01,    7.04000e-01,    5.66753e-01,    6.76083e-02,    1.26000e+00,    1.30000e-01
1157,    4.40200e+03,    2.98132e+02,    4.83113e+01,   -4.91110e+01,    8.43177e-03,    9.96100e+00,    2.20000e-02,    9.50900e+00,    1.50000e-02,    9.37800e+00,    1.80000e-02,    4.97165e+03,    8.30381e+01,    3.01421e+00,    5.60388e-02,   -1.47200e-02,    3.44766e-02,    2.28014e-03,    1.23213e-02,   -1.95190e-01,   -2.43300e-01,    4.27900e-01,   -8.77873e-02,    4.85019e-02,    9.66751e-03,   -6.23863e-02,   -3.27830e-02,   -6.66409e-02,    1.74330e-03,   -1.38943e-02,   -3.76519e-03,    1.65550e-03,    5.30247e-02,    1.76181e-02,   -1.65082e-02,   -8.19033e-03,   -3.37102e-02,    1.34842e-01,   -2.33606e-03,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    1.38583e-01,   -9.99900e+03,   -9.99900e+03,    3.81668e-02,    4.51670e-02,    5.53072e-02,    3.35449e-02,    8.22493e-02,    1.68330e-02,    5.64457e-02,    2.58369e-02,    9.46385e-02,    4.92261e-02,    3.33158e-02,    1.96931e-02,    3.81413e-02,    9.67734e-02,    7.60446e-02,    3.63725e-02,    2.40372e-02,    7.42996e-03,    7.56644e-02,    1.48371e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    8.06052e-02,   -9.99900e+03,   -9.99900e+03,    2.98132e+02,    4.83113e+01,    2.03000e-01,    2.41000e-01,    5.60000e-01,    3.20000e-01,   -8.96000e-01,    1.34800e+00,    1.67500e+00,    8.61000e-01,    1.04832e+00,    1.92162e-01,    2.05000e+00,    1.80000e-01
1158,    4.40200e+03,    2.98160e+02,    4.87275e+01,    1.36647e+00,    8.58357e-03,    9.78600e+00,    2.20000e-02,    9.27800e+00,    1.50000e-02,    9.15000e+00,    1.80000e-02,    4.83727e+03,    7.62709e+01,    2.50372e+00,    3.94572e-02,    1.22325e-01,    2.97054e-02,   -1.14287e-03,    1.10546e-02,   -2.80990e-01,   -3.30110e-01,    5.94640e-01,   -6.81601e-02,    1.43188e-01,   -2.69333e-03,    2.94828e-02,   -1.07209e-03,    4.94711e-02,   -6.96307e-02,    3.36641e-03,   -8.22280e-03,   -8.84613e-03,    1.65912e-01,    3.76375e-02,    5.37360e-02,    3.74919e-02,   -2.26076e-03,    1.75425e-02,    1.02162e-03,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    1.23197e-01,   -9.99900e+03,   -9.99900e+03,    3.09320e-02,    3.96958e-02,    4.58137e-02,    2.76420e-02,    7.56716e-02,    1.54838e-02,    4.94063e-02,    2.33040e-02,    8.92186e-02,    4.56869e-02,    3.03233e-02,    1.76392e-02,    3.32585e-02,    8.90242e-02,    6.62751e-02,    3.16925e-02,    2.13345e-02,    7.16388e-03,    6.84924e-02,    1.31081e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    7.99881e-02,   -9.99900e+03,   -9.99900e+03,    2.98160e+02,    4.87275e+01,    1.76000e-01,    2.69000e-01,    7.10000e-01,    3.60000e-01,   -1.41200e+00,    1.18900e+00,   -7.26000e+00,    4.92000e-01,    1.64583e+00,    2.87158e-01,    1.71000e+00,    1.70000e-01
1159,    4.40200e+03,    2.98182e+02,    4.87925e+01,   -4.06627e+00,    4.95336e-03,    8.70500e+00,    2.30000e-02,    8.22100e+00,    2.40000e-02,    8.11100e+00,    1.80000e-02,    4.91149e+03,    8.02426e+01,    2.46593e+00,    4.41378e-02,   -8.46960e-02,    3.45932e-02,    6.22366e-03,    1.30249e-02,   -2.13790e-01,   -2.13740e-01,    4.03880e-01,   -3.65438e-02,    1.62591e-01,    1.66198e-03,    9.10352e-02,    4.29564e-02,   -4.15953e-01,    3.11702e-02,    3.23149e-02,    2.40965e-02,   -6.40217e-02,    1.69110e-01,    2.10225e-02,    1.27733e-02,   -6.06540e-02,    5.65646e-03,   -8.87019e-02,   -2.13071e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,   -2.16631e-01,   -9.99900e+03,   -9.99900e+03,    3.77265e-02,    4.57740e-02,    5.48759e-02,    3.32739e-02,    8.09160e-02,    1.77732e-02,    5.53403e-02,    2.61889e-02,    9.37587e-02,    5.04839e-02,    3.38963e-02,    2.03422e-02,    3.81836e-02,    9.51996e-02,    7.47661e-02,    3.70030e-02,    2.45339e-02,    7.75969e-03,    7.25657e-02,    1.52732e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    1.43042e-01,   -9.99900e+03,   -9.99900e+03,    2.98182e+02,    4.87924e+01,    1.33000e-01,    1.81000e-01,    9.30000e-01,    2.30000e-01,   -3.61000e+00,    9.61000e-01,   -1.33780e+01,    5.99000e-01,    9.94051e-01,    1.88148e-01,    1.94000e+00,    2.90000e-01
1160,    4.40200e+03,    2.98228e+02,    4.76922e+01,   -3.43331e+01,    2.83396e-03,    7.95600e+00,    2.00000e-02,    7.41800e+00,    2.30000e-02,    7.31800e+00,    2.10000e-02,    4.80234e+03,    7.53640e+01,    2.39264e+00,    4.36155e-02,   -1.88699e-01,    3.43843e-02,    2.34723e-02,    1.41460e-02,   -1.36190e-01,   -1.42430e-01,    3.20180e-01,   -2.79428e-02,    1.49240e-01,    2.63697e-02,    3.40644e-02,    4.96721e-02,    1.35254e-01,    4.44379e-03,    6.09683e-02,    1.95220e-02,   -4.62530e-02,    2.69813e-01,   -8.34249e-02,    1.95490e-02,   -4.96855e-02,   -1.01756e-02,   -8.95472e-03,    7.13426e-03,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    4.86243e-02,   -9.99900e+03,   -9.99900e+03,    3.64157e-02,    4.63187e-02,    5.33885e-02,    3.23439e-02,    7.82686e-02,    1.93027e-02,    5.30233e-02,    2.65620e-02,    9.19121e-02,    5.23103e-02,    3.46150e-02,    2.12693e-02,    3.78477e-02,    9.20761e-02,    7.19439e-02,    3.76543e-02,    2.51357e-02,    8.30832e-03,    6.72371e-02,    1.58621e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    1.17869e-01,   -9.99900e+03,   -9.99900e+03,    2.98228e+02,    4.76922e+01,    1.49000e-01,    1.98000e-01,    1.09000e+00,    2.60000e-01,   -1.24700e+00,    9.67000e-01,   -1.18090e+01,    6.13000e-01,    6.95874e-01,    1.39188e-01,    1.71000e+00,    1.40000e-01
1161,    4.46200e+03,    2.98271e+02,    4.45168e+01,   -7.83246e+00,    5.24081e-03,    9.42400e+00,    2.10000e-02,    8.90800e+00,    1.70000e-02,    8.79100e+00,    1.40000e-02,    4.94054e+03,    8.15346e+01,    2.52903e+00,    4.38627e-02,   -3.18284e-02,    3.41869e-02,   -1.95993e-02,    1.24899e-02,   -1.45170e-01,   -2.23440e-01,    2.71940e-01,   -9.68025e-02,   -2.50075e+00,   -3.97149e-02,   -6.23226e-02,    1.11190e-03,   -9.21873e-02,   -5.55057e-02,    7.96366e-02,    1.65965e-03,   -3.52457e-02,   -8.53170e-02,   -9.72928e-02,    1.44497e-02,   -2.49403e-02,   -3.33286e-03,   -1.08604e-01,   -3.08731e-03,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    9.38465e-02,   -9.99900e+03,   -9.99900e+03,    3.74860e-02,    4.50119e-02,    5.44745e-02,    3.30251e-02,    3.65158e-01,    1.70836e-02,    5.55483e-02,    2.57935e-02,    9.39489e-02,    4.94495e-02,    3.33258e-02,    1.97897e-02,    3.78183e-02,    9.56638e-02,    7.48931e-02,    3.62790e-02,    2.40335e-02,    7.53304e-03,    7.40153e-02,    1.48774e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    8.32718e-02,   -9.99900e+03,   -9.99900e+03,    2.98271e+02,    4.45168e+01,    2.36000e-01,    3.30000e-01,    7.90000e-01,    4.30000e-01,    1.23400e+00,    1.84800e+00,   -8.45700e+00,    1.31600e+00,    1.33739e+00,    1.83102e-01,    2.08000e+00,    9.00000e-02
1162,    4.40200e+03,    2.98275e+02,    4.85550e+01,    2.35447e+01,    6.08480e-03,    9.02100e+00,    2.20000e-02,    8.37500e+00,    1.80000e-02,    8.19500e+00,    1.80000e-02,    4.42688e+03,    6.05350e+01,    1.82156e+00,    6.04152e-02,   -4.23600e-01,    3.15456e-02,    7.74400e-02,    1.70485e-02,   -9.45040e-03,   -2.26620e-02,    2.97060e-01,    8.95655e-02,    3.28972e-02,    1.01948e-01,    1.10627e-01,    9.30751e-02,    9.26521e-03,    6.52416e-02,    8.74052e-02,    3.45313e-02,   -1.58954e-02,    1.63468e-01,   -1.61401e-01,    1.40212e-02,   -8.36521e-02,    1.94721e-02,   -2.09340e-02,    7.60909e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    1.07933e-01,   -9.99900e+03,   -9.99900e+03,    2.98606e-02,    4.51427e-02,    4.52332e-02,    2.72691e-02,    6.84615e-02,    2.35321e-02,    4.41054e-02,    2.63741e-02,    8.44839e-02,    5.59595e-02,    3.51976e-02,    2.29698e-02,    3.46384e-02,    8.05129e-02,    6.04643e-02,    3.71461e-02,    2.55001e-02,    9.93722e-03,    5.16021e-02,    1.66962e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    1.88820e-01,   -9.99900e+03,   -9.99900e+03,    2.98275e+02,    4.85550e+01,    1.62000e-01,    2.10000e-01,    3.20000e-01,    2.70000e-01,    2.83000e-01,    1.00200e+00,   -3.42200e+00,    6.25000e-01,    1.98367e+00,    4.33310e-01,    1.14000e+00,    2.90000e-01
1163,    4.40200e+03,    2.98286e+02,    4.85928e+01,   -2.05029e+01,    6.47360e-03,    9.48600e+00,    2.10000e-02,    8.98300e+00,    1.50000e-02,    8.82000e+00,    1.90000e-02,    4.67886e+03,    6.92288e+01,    2.69642e+00,    5.05785e-02,    1.67978e-01,    2.65104e-02,   -1.13660e-02,    1.06636e-02,   -1.04190e-01,   -2.32180e-01,    5.23320e-01,   -5.14903e-02,    3.51464e-01,    2.13744e-02,    2.02869e-02,   -2.09560e-02,    4.89191e-02,   -4.52345e-02,    2.37452e-02,   -1.41755e-02,    1.52204e-02,   -3.85320e-02,    7.56644e-02,    2.03974e-02,    9.48845e-02,    8.22712e-03,    1.63661e-01,    5.60957e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,   -6.56096e-02,   -9.99900e+03,   -9.99900e+03,    2.59659e-02,    3.62997e-02,    3.92535e-02,    2.35811e-02,    6.98696e-02,    1.52150e-02,    4.37371e-02,    2.17515e-02,    8.44882e-02,    4.40619e-02,    2.85995e-02,    1.66499e-02,    2.99013e-02,    8.21873e-02,    5.86185e-02,    2.88837e-02,    1.97841e-02,    7.23406e-03,    6.10526e-02,    1.22030e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    9.90924e-02,   -9.99900e+03,   -9.99900e+03,    2.98286e+02,    4.85929e+01,    2.29000e-01,    2.78000e-01,    8.60000e-01,    3.60000e-01,    2.51000e-01,    1.38100e+00,    1.90500e+00,    8.59000e-01,    1.18616e+00,    9.64881e-02,    1.44000e+00,    1.50000e-01
1164,    4.40200e+03,    2.98295e+02,    4.84254e+01,    1.41473e+01,    3.97321e-03,    8.11500e+00,    2.10000e-02,    7.61000e+00,    1.70000e-02,    7.50800e+00,    1.90000e-02,    4.82802e+03,    7.64310e+01,    2.39540e+00,    4.33665e-02,   -1.41535e-01,    3.40177e-02,    4.46022e-02,    1.36265e-02,   -9.63700e-02,   -1.20900e-01,    2.88610e-01,   -4.46679e-02,   -1.59588e-02,    7.25712e-02,    1.25261e-01,    5.04275e-02,    1.21670e-01,   -4.35913e-02,   -2.67820e-02,    2.77392e-02,   -2.29364e-02,    1.22328e-01,    1.23650e-03,   -4.57074e-03,   -2.02093e-02,    5.50592e-03,    9.22303e-02,    4.25994e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    1.28283e-01,   -9.99900e+03,   -9.99900e+03,    3.61981e-02,    4.56243e-02,    5.30265e-02,    3.21197e-02,    7.85958e-02,    1.86337e-02,    5.31896e-02,    2.62014e-02,    9.20696e-02,    5.13514e-02,    3.40922e-02,    2.07520e-02,    3.75181e-02,    9.24632e-02,    7.20376e-02,    3.69915e-02,    2.46754e-02,    8.09197e-03,    6.84186e-02,    1.54936e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    1.02401e-01,   -9.99900e+03,   -9.99900e+03,    2.98295e+02,    4.84253e+01,    1.15000e-01,    2.03000e-01,    1.20000e+00,    2.60000e-01,    2.97800e+00,    1.34200e+00,   -2.37770e+01,    6.89000e-01,    7.91426e-01,    2.09027e-01,    9.80000e-01,    7.00000e-02
1165,    4.40200e+03,    2.98314e+02,    4.74539e+01,    3.07052e+01,    6.85613e-03,    9.61800e+00,    2.20000e-02,    9.04300e+00,    1.80000e-02,    8.92200e+00,    1.50000e-02,    4.79953e+03,    7.51109e+01,    2.39563e+00,    4.26736e-02,   -1.34050e-01,    3.33408e-02,    3.93243e-02,    1.35463e-02,   -5.03360e-02,   -1.00750e-02,    3.24560e-01,    2.21900e-02,    1.01233e-01,    7.08880e-02,    1.02532e-01,    7.21458e-02,   -3.44803e-02,    5.17887e-02,   -5.63157e-03,    7.78288e-03,   -7.97163e-03,    1.80741e-01,   -1.14051e-03,    5.26138e-02,   -1.98984e-02,   -2.03535e-04,    1.17974e-01,    3.63304e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,   -2.78874e-02,   -9.99900e+03,   -9.99900e+03,    3.50913e-02,    4.49133e-02,    5.15933e-02,    3.12275e-02,    7.74840e-02,    1.85846e-02,    5.20466e-02,    2.58868e-02,    9.11795e-02,    5.10344e-02,    3.37460e-02,    2.05468e-02,    3.68190e-02,    9.11530e-02,    7.04802e-02,    3.63946e-02,    2.43525e-02,    8.10890e-03,    6.70175e-02,    1.53024e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    1.24230e-01,   -9.99900e+03,   -9.99900e+03,    2.98314e+02,    4.74538e+01,    1.83000e-01,    2.30000e-01,    9.50000e-01,    2.60000e-01,   -5.10200e+00,    1.18800e+00,   -1.35070e+01,    9.84000e-01,    1.27531e+00,    1.69988e-01,    1.04000e+00,    8.00000e-02
1166,    4.40200e+03,    2.98395e+02,    4.78986e+01,   -5.43542e+01,    7.63410e-03,    1.00960e+01,    2.40000e-02,    9.48900e+00,    2.70000e-02,    9.41300e+00,    1.90000e-02,    4.68140e+03,    6.97853e+01,    2.48218e+00,    5.48293e-02,   -5.84909e-02,    2.99548e-02,    1.23837e-02,    1.27605e-02,   -1.56900e-01,   -1.33320e-01,    3.42320e-01,   -7.98240e-03,   -1.49698e+00,    2.23692e-02,    6.72493e-02,   -3.05353e-02,   -2.08074e-02,   -3.22831e-02,    2.76548e-02,    2.45878e-02,   -2.16446e-02,    1.41547e-01,    6.19566e-02,    4.74951e-02,   -5.32998e-02,   -4.72249e-03,    6.44784e-02,   -1.89269e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,   -1.83944e+00,   -9.99900e+03,   -9.99900e+03,    3.00008e-02,    4.10783e-02,    4.48732e-02,    2.70544e-02,    1.78634e-01,    1.78194e-02,    4.69246e-02,    2.41285e-02,    8.70743e-02,    4.87616e-02,    3.17026e-02,    1.91786e-02,    3.33427e-02,    8.53064e-02,    6.34070e-02,    3.31229e-02,    2.24878e-02,    8.01549e-03,    6.14495e-02,    1.41246e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    4.54896e-01,   -9.99900e+03,   -9.99900e+03,    2.98395e+02,    4.78987e+01,    2.24000e-01,    2.89000e-01,    5.90000e-01,    4.00000e-01,    1.83400e+00,    1.63300e+00,    4.87600e+00,    1.10400e+00,    1.57747e+00,    1.52485e-01,    1.48000e+00,    1.70000e-01
1167,    4.40200e+03,    2.98405e+02,    4.84619e+01,   -2.01304e+01,    6.50532e-03,    9.63500e+00,    2.30000e-02,    9.05000e+00,    3.10000e-02,    8.91800e+00,    2.00000e-02,    4.68798e+03,    6.99113e+01,    2.53957e+00,    5.34519e-02,    1.55594e-02,    2.89013e-02,   -1.00800e-02,    1.20330e-02,   -1.21200e-01,   -2.19390e-01,    2.89110e-01,   -1.79092e-02,    5.36436e-02,    1.50991e-02,   -1.46213e-02,   -3.02322e-02,    2.46935e-02,   -5.30135e-02,    3.07006e-02,    5.83867e-03,   -7.31794e-03,    1.15493e-01,    2.90165e-02,    2.71711e-02,   -6.88079e-04,    1.43676e-02,   -7.59086e-02,    2.17040e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    1.28196e-01,   -9.99900e+03,   -9.99900e+03,    2.88113e-02,    3.95686e-02,    4.32074e-02,    2.60238e-02,    7.18841e-02,    1.69109e-02,    4.60874e-02,    2.33761e-02,    8.64140e-02,    4.72068e-02,    3.07063e-02,    1.83370e-02,    3.23023e-02,    8.45574e-02,    6.21073e-02,    3.17685e-02,    2.16151e-02,    7.74016e-03,    6.16439e-02,    1.34914e-02,   -9.99900e+03,   -9.99900e+03,   -9.99900e+03,    8.23529e-02,   -9.99900e+03,   -9.99900e+03,    2.98405e+02,    4.84619e+01,    1.73000e-01,    2.22000e-01,    6.90000e-01,    2.90000e-01,   -6.38100e+00,    1.01900e+00,   -6.02000e+00,    6.84000e-01,    1.23866e+00,    1.48098e-01,    1.39000e+00,    1.40000e-01
