,location_id,ra,dec,vlos,evlos,j,ej,h,eh,k,ek,teff,teff_err,logg,logg_err,m_h,m_h_err,alpha_m,alpha_m_err,[C/M],[C/M]_err,[N/M],[N/M]_err,ra_gaia,dec_gaia,ra_error,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,meandist,diststd,mass,mass_error,iso_mu_log10age,iso_sig_log10age,iso_mu_mh,iso_sig_mh,iso_mu_log10mass,iso_sig_log10mass,iso_mu_dm,iso_sig_dm,isonomass_mu_log10age,isonomass_sig_log10age,isonomass_mu_mh,isonomass_sig_mh,isonomass_mu_log10mass,isonomass_sig_log10mass,isonomass_mu_dm,isonomass_sig_dm,ann_mu_log10age,ann_sig_log10age,ann_mu_mh,ann_sig_mh,ann_mu_log10mass,ann_sig_log10mass,ann_mu_dm,ann_sig_dm
137,    4.40100e+03,    2.84637e+02,    4.63563e+01,   -4.94195e+01,    3.62162e-03,    9.73100e+00,    2.10000e-02,    9.19200e+00,    1.80000e-02,    9.08000e+00,    1.60000e-02,    4.65966e+03,    6.82827e+01,    2.46088e+00,    3.46574e-02,    2.47822e-01,    2.51343e-02,    1.37653e-02,    1.00099e-02,   -3.32130e-02,    2.42668e-02,    3.79690e-01,    3.69004e-02,    2.84637e+02,    4.63563e+01,    1.57000e-01,    2.69000e-01,    7.80000e-01,    3.10000e-01,    1.10300e+00,    1.12900e+00,   -8.44800e+00,    8.30000e-01,    1.40697e+00,    1.01970e-01,    1.26000e+00,    1.00000e-01,    5.66027e-01,    2.18250e-02,    2.40788e-01,    2.20058e-02,    1.51207e-01,    8.16999e-03,    1.07402e+01,    2.41612e-02,    4.27390e-01,    2.54426e-01,    2.43172e-01,    2.06785e-02,    2.04037e-01,    9.53576e-02,    1.08363e+01,    2.77422e-01,    5.96323e-01,    1.51391e-01,    2.25214e-01,    2.16387e-02,    1.45962e-01,    5.57160e-02,    1.06803e+01,    1.05860e-01
138,    4.41000e+03,    2.84644e+02,    4.14749e+01,   -4.01945e+01,    9.24837e-03,    1.00340e+01,    2.00000e-02,    9.50400e+00,    2.00000e-02,    9.40000e+00,    1.70000e-02,    4.93427e+03,    8.18203e+01,    3.15942e+00,    6.11105e-02,   -2.72156e-01,    3.87368e-02,    7.93575e-02,    1.51112e-02,   -5.19160e-02,    4.33624e-02,    1.26920e-01,    6.23664e-02,    2.84645e+02,    4.14749e+01,    1.69000e-01,    2.36000e-01,    1.42000e+00,    3.00000e-01,    1.81250e+01,    9.72000e-01,    8.80400e+00,    6.65000e-01,    6.78519e-01,    6.92155e-02,    1.25000e+00,    8.00000e-02,    6.18754e-01,    4.03070e-02,   -2.51564e-01,    3.27761e-02,    9.28660e-02,    1.39995e-02,    9.24478e+00,    1.28674e-01,    6.44216e-01,    7.95893e-02,   -2.58867e-01,    3.87141e-02,    8.48222e-02,    2.55578e-02,    9.22645e+00,    1.41740e-01,    6.50000e-01,    8.47680e-02,   -2.65927e-01,    3.93649e-02,    7.92821e-02,    3.05640e-02,    9.12381e+00,    2.35549e-01
139,    4.40700e+03,    2.84645e+02,    3.90032e+01,   -5.66009e+01,    3.97254e-03,    8.84500e+00,    2.10000e-02,    8.24900e+00,    1.70000e-02,    8.15200e+00,    2.40000e-02,    4.83303e+03,    7.64238e+01,    2.47768e+00,    4.17951e-02,   -3.68611e-02,    3.22590e-02,    2.91744e-02,    1.25414e-02,   -1.45680e-01,    3.40478e-02,    3.08800e-01,    5.00878e-02,    2.84645e+02,    3.90033e+01,    1.67000e-01,    2.32000e-01,    1.10000e+00,    2.30000e-01,    6.21200e+00,    6.48000e-01,    1.75900e+00,    6.43000e-01,    8.98127e-01,    9.02982e-02,    1.30000e+00,    6.00000e-02,    5.39098e-01,    1.96339e-02,   -3.03912e-02,    2.24039e-02,    1.39305e-01,    6.56536e-03,    9.80695e+00,    2.61625e-02,    5.14781e-01,    8.49045e-02,   -3.19630e-02,    2.27398e-02,    1.48612e-01,    3.08479e-02,    9.80642e+00,    4.43108e-02,    5.89792e-01,    2.02049e-01,   -3.94090e-02,    3.17499e-02,    1.21336e-01,    7.40348e-02,    9.70503e+00,    1.46421e-01
140,    4.40600e+03,    2.84646e+02,    4.91058e+01,   -3.25851e+01,    4.06008e-03,    8.10200e+00,    2.10000e-02,    7.60600e+00,    2.30000e-02,    7.52600e+00,    1.60000e-02,    4.90019e+03,    7.94109e+01,    3.05508e+00,    5.44852e-02,    3.85752e-02,    3.21848e-02,   -1.20059e-02,    1.18125e-02,   -1.58070e-01,    3.45518e-02,    3.87870e-01,    5.06089e-02,    2.84646e+02,    4.91056e+01,    1.19000e-01,    2.38000e-01,    2.65000e+00,    2.80000e-01,   -5.76100e+00,    9.34000e-01,   -3.66580e+01,    1.91900e+00,    3.53023e-01,    3.11475e-02,    1.66000e+00,    1.00000e-01,    6.32992e-01,    8.10015e-03,    8.18815e-02,    2.75169e-02,    1.19596e-01,    4.25463e-03,    7.53815e+00,    6.90453e-02,    6.47220e-01,    3.20597e-02,    5.30193e-02,    5.58137e-02,    1.12520e-01,    1.30439e-02,    7.54418e+00,    8.68959e-02,    5.32926e-01,    1.11312e-01,    4.24634e-02,    3.12781e-02,    1.52407e-01,    4.13651e-02,    7.88478e+00,    2.61406e-01
141,    4.41000e+03,    2.84651e+02,    4.24653e+01,   -3.13041e+01,    5.95079e-03,    9.69300e+00,    2.10000e-02,    9.13600e+00,    1.70000e-02,    9.00200e+00,    1.60000e-02,    4.65884e+03,    6.83546e+01,    2.42556e+00,    3.53890e-02,    1.90767e-01,    2.58964e-02,   -5.82486e-03,    1.04730e-02,   -3.19210e-02,    2.51289e-02,    2.81880e-01,    3.81161e-02,    2.84651e+02,    4.24653e+01,    2.24000e-01,    3.44000e-01,    4.20000e-01,    4.00000e-01,   -2.75200e+00,    1.33000e+00,   -5.38000e+00,    1.08500e+00,    1.30903e+00,    1.47122e-01,    1.09000e+00,    1.20000e-01,    7.34739e-01,    2.47294e-01,    1.77197e-01,    3.00613e-02,    8.65452e-02,    8.87551e-02,    1.05207e+01,    1.72875e-01,    4.56879e-01,    2.85805e-01,    1.90300e-01,    2.48456e-02,    1.88284e-01,    1.06358e-01,    1.07729e+01,    3.29078e-01,    6.80793e-01,    1.72855e-01,    1.76441e-01,    2.32807e-02,    1.09148e-01,    6.26643e-02,    1.06123e+01,    1.09004e-01
142,    4.40600e+03,    2.84658e+02,    4.83804e+01,    4.33424e-01,    8.46911e-03,    9.92000e+00,    2.10000e-02,    9.41300e+00,    1.70000e-02,    9.30200e+00,    1.30000e-02,    4.86948e+03,    7.81691e+01,    2.49464e+00,    4.28303e-02,   -5.67723e-02,    3.32819e-02,    2.79174e-02,    1.27404e-02,   -1.56810e-01,    3.56578e-02,    3.19180e-01,    5.21872e-02,    2.84658e+02,    4.83804e+01,    1.39000e-01,    2.20000e-01,    5.20000e-01,    2.50000e-01,    7.40000e-01,    9.04000e-01,   -3.10400e+00,    6.74000e-01,    1.61907e+00,    2.07378e-01,    1.52000e+00,    1.30000e-01,    4.30871e-01,    6.29479e-02,   -5.38301e-02,    2.90969e-02,    1.77792e-01,    2.37994e-02,    1.09490e+01,    2.72273e-02,    3.88736e-01,    1.87330e-01,   -5.28201e-02,    2.97047e-02,    1.94213e-01,    7.24053e-02,    1.10063e+01,    2.07355e-01,    4.06413e-01,    1.39914e-01,   -6.35696e-02,    3.19333e-02,    1.86206e-01,    5.24491e-02,    1.09669e+01,    1.06583e-01
143,    5.00300e+03,    2.84681e+02,    4.74793e+01,   -8.65676e+01,    1.16007e-02,    9.54900e+00,    2.10000e-02,    9.03400e+00,    1.80000e-02,    8.95400e+00,    1.60000e-02,    4.91128e+03,    8.13483e+01,    2.39088e+00,    5.20194e-02,   -5.32316e-01,    4.37125e-02,    2.06899e-01,    1.84145e-02,    4.01650e-02,    4.97138e-02,    1.40020e-01,    7.08672e-02,    2.84680e+02,    4.74792e+01,    1.58000e-01,    3.96000e-01,    1.04000e+00,    3.10000e-01,   -3.47280e+01,    1.33600e+00,   -1.79860e+01,    1.77500e+00,    1.36309e+00,    1.73619e-01,    7.90000e-01,    9.00000e-02,    1.00562e+00,    4.96988e-03,   -5.03534e-01,    3.34874e-02,   -7.06229e-02,    1.50097e-03,    1.04314e+01,    7.80839e-02,    9.76391e-01,    1.27173e-01,   -5.01932e-01,    3.40122e-02,   -5.99373e-02,    4.62525e-02,    1.04429e+01,    9.54542e-02,    9.43987e-01,    1.58799e-01,   -5.27446e-01,    5.39389e-02,   -5.06784e-02,    5.76640e-02,    1.04101e+01,    1.28477e-01
144,    4.40600e+03,    2.84686e+02,    4.89521e+01,   -5.75109e+01,    5.62474e-03,    9.22600e+00,    2.10000e-02,    8.64200e+00,    1.70000e-02,    8.52600e+00,    1.80000e-02,    4.58174e+03,    6.55506e+01,    2.48281e+00,    5.25378e-02,    2.56273e-02,    2.70722e-02,    1.34116e-02,    1.19388e-02,   -6.94960e-02,    2.59522e-02,    2.95550e-01,    3.94208e-02,    2.84686e+02,    4.89521e+01,    1.39000e-01,    3.47000e-01,    7.40000e-01,    4.60000e-01,    3.35100e+00,    2.07800e+00,   -5.41600e+00,    6.04000e-01,    1.04844e+00,    1.11649e-01,    1.51000e+00,    1.70000e-01,    5.06599e-01,    4.83219e-02,    3.84231e-02,    2.66854e-02,    1.57530e-01,    1.85531e-02,    1.01095e+01,    9.65975e-02,    5.37209e-01,    1.29971e-01,    3.80862e-02,    2.75166e-02,    1.46527e-01,    4.76296e-02,    1.00997e+01,    1.03186e-01,    5.24501e-01,    1.34152e-01,    2.99534e-02,    2.68800e-02,    1.51881e-01,    4.92889e-02,    1.00997e+01,    1.24374e-01
145,    4.40700e+03,    2.84688e+02,    3.93278e+01,   -3.42741e+01,    3.84611e-03,    8.86700e+00,    3.40000e-02,    8.35300e+00,    2.70000e-02,    8.23600e+00,    2.30000e-02,    4.94576e+03,    8.16686e+01,    2.58306e+00,    4.31245e-02,    2.00106e-02,    3.33525e-02,   -2.65612e-02,    1.19870e-02,   -1.73360e-01,    3.64604e-02,    3.62230e-01,    5.30779e-02,    2.84688e+02,    3.93278e+01,    1.62000e-01,    3.04000e-01,    1.04000e+00,    3.00000e-01,    2.64000e-01,    5.18000e-01,    2.73700e+00,    7.91000e-01,    9.95845e-01,    1.34074e-01,    2.23000e+00,    9.00000e-02,    5.17088e-03,    4.12186e-02,    1.23340e-02,    3.63484e-02,    3.56609e-01,    1.39518e-02,    1.00938e+01,    8.83764e-02,    1.43483e-01,    2.01537e-01,    1.17812e-02,    3.69480e-02,    2.97385e-01,    8.04298e-02,    1.00090e+01,    2.25400e-01,    1.95802e-01,    1.61715e-01,    1.72547e-02,    3.22487e-02,    2.73354e-01,    6.13716e-02,    9.95614e+00,    1.61819e-01
146,    4.40100e+03,    2.84692e+02,    4.39231e+01,   -4.48863e+01,    3.53038e-03,    9.55700e+00,    2.00000e-02,    9.03300e+00,    1.60000e-02,    8.89300e+00,    1.60000e-02,    4.77043e+03,    7.31354e+01,    2.50856e+00,    3.74097e-02,    1.81511e-01,    2.77177e-02,    6.65934e-03,    1.05488e-02,   -8.96710e-02,    2.80211e-02,    3.56040e-01,    4.19384e-02,    2.84692e+02,    4.39231e+01,    1.36000e-01,    2.33000e-01,    6.60000e-01,    3.30000e-01,   -2.43400e+00,    1.66200e+00,    2.72200e+00,    8.81000e-01,    1.41651e+00,    2.24171e-01,    1.53000e+00,    1.70000e-01,    4.63851e-01,    5.31899e-02,    1.78626e-01,    2.83905e-02,    1.85429e-01,    2.06926e-02,    1.05789e+01,    4.13562e-02,    4.57944e-01,    1.14678e-01,    1.78766e-01,    2.85847e-02,    1.87715e-01,    4.33369e-02,    1.05870e+01,    1.16463e-01,    4.49612e-01,    1.51887e-01,    1.65970e-01,    2.43109e-02,    1.93984e-01,    5.68507e-02,    1.05560e+01,    1.25172e-01
147,    4.41000e+03,    2.84753e+02,    4.23516e+01,   -2.00874e+01,    6.32437e-03,    9.30600e+00,    2.10000e-02,    8.73600e+00,    2.30000e-02,    8.59400e+00,    1.50000e-02,    4.73317e+03,    7.23866e+01,    2.49236e+00,    5.87727e-02,   -2.35238e-01,    3.39005e-02,    3.82491e-02,    1.46787e-02,   -4.41050e-02,    3.51783e-02,    2.42760e-01,    5.18786e-02,    2.84753e+02,    4.23515e+01,    1.64000e-01,    2.14000e-01,    3.80000e-01,    2.80000e-01,    4.18000e+00,    8.81000e-01,   -3.01400e+00,    6.06000e-01,    1.08990e+00,    1.27804e-01,    1.44000e+00,    2.00000e-01,    4.50786e-01,    4.10386e-02,   -2.19688e-01,    2.19872e-02,    1.53283e-01,    1.40227e-02,    1.03457e+01,    1.65975e-01,    4.62214e-01,    8.50232e-02,   -2.18693e-01,    2.33242e-02,    1.49284e-01,    3.01310e-02,    1.03388e+01,    1.69061e-01,    5.89058e-01,    1.16230e-01,   -2.23625e-01,    3.42097e-02,    1.03356e-01,    4.23131e-02,    1.01932e+01,    1.28379e-01
148,    4.40600e+03,    2.84756e+02,    4.94070e+01,   -3.81765e+01,    3.61015e-03,    8.00500e+00,    1.80000e-02,    7.52600e+00,    1.70000e-02,    7.44600e+00,    1.60000e-02,    4.91939e+03,    8.03898e+01,    2.58300e+00,    4.26705e-02,    1.54067e-02,    3.29401e-02,   -2.37377e-02,    1.20312e-02,   -2.08070e-01,    3.56855e-02,    3.68510e-01,    5.20980e-02,    2.84756e+02,    4.94070e+01,    1.36000e-01,    2.07000e-01,    1.70000e+00,    2.60000e-01,   -2.96900e+00,    1.06600e+00,   -1.04500e+00,    9.53000e-01,    6.77702e-01,    8.04570e-02,    1.87000e+00,    2.30000e-01,    1.31910e-01,    8.41081e-02,   -2.13534e-02,    3.09905e-02,    3.06564e-01,    3.51233e-02,    8.98913e+00,    1.09410e-01,    6.99766e-02,    1.05747e-01,   -1.89522e-02,    3.16503e-02,    3.29695e-01,    4.07367e-02,    9.09003e+00,    1.69155e-01,    1.39566e-01,    1.68547e-01,   -5.73735e-04,    3.03016e-02,    2.94316e-01,    6.40953e-02,    9.13128e+00,    2.20003e-01
149,    4.40100e+03,    2.84769e+02,    4.63158e+01,    6.39710e+00,    7.74729e-03,    1.03380e+01,    2.20000e-02,    9.85400e+00,    1.80000e-02,    9.76000e+00,    1.90000e-02,    4.92941e+03,    8.11439e+01,    3.20166e+00,    5.31619e-02,    1.36521e-01,    3.10147e-02,   -1.48195e-02,    1.09841e-02,   -1.71150e-01,    3.36044e-02,    4.04370e-01,    4.91525e-02,    2.84769e+02,    4.63158e+01,    1.64000e-01,    2.64000e-01,    1.25000e+00,    3.10000e-01,   -9.63000e-01,    1.11900e+00,   -8.03700e+00,    7.98000e-01,    7.60078e-01,    7.44909e-02,    1.61000e+00,    1.50000e-01,    6.45019e-01,    4.02828e-02,    1.35727e-01,    2.05998e-02,    1.17872e-01,    1.23784e-02,    9.60847e+00,    9.92155e-02,    7.84871e-01,    1.43372e-01,    1.15414e-01,    2.89899e-02,    6.26690e-02,    5.84131e-02,    9.37507e+00,    2.35945e-01,    6.30106e-01,    9.62006e-02,    1.24200e-01,    3.07154e-02,    1.24097e-01,    3.60524e-02,    9.48328e+00,    2.63029e-01
150,    4.41000e+03,    2.84772e+02,    4.25817e+01,   -2.39694e+01,    3.67828e-03,    7.74400e+00,    2.00000e-02,    7.26600e+00,    2.30000e-02,    7.18000e+00,    1.70000e-02,    4.91053e+03,    7.96868e+01,    2.62798e+00,    4.06104e-02,    1.36729e-01,    3.07240e-02,   -3.98829e-02,    1.09282e-02,   -2.38460e-01,    3.28018e-02,    4.60540e-01,    4.82034e-02,    2.84772e+02,    4.25818e+01,    1.23000e-01,    2.02000e-01,    1.57000e+00,    2.60000e-01,    6.78000e+00,    1.16900e+00,    6.95200e+00,    6.02000e-01,    6.22867e-01,    6.81627e-02,    1.95000e+00,    9.00000e-02,    1.58062e-01,    3.95978e-02,    1.02185e-01,    2.97566e-02,    3.09612e-01,    1.45838e-02,    8.63175e+00,    7.88191e-02,    5.21135e-02,    7.28146e-02,    1.00399e-01,    2.70016e-02,    3.46245e-01,    2.52079e-02,    8.80455e+00,    1.25732e-01,    6.74695e-02,    1.78316e-01,    1.09190e-01,    2.82153e-02,    3.32755e-01,    6.91975e-02,    8.94355e+00,    2.69438e-01
151,    4.41000e+03,    2.84795e+02,    4.03949e+01,   -2.89288e+01,    1.00209e-02,    9.87300e+00,    2.10000e-02,    9.32200e+00,    2.10000e-02,    9.22800e+00,    1.80000e-02,    4.86346e+03,    7.84181e+01,    2.47131e+00,    4.64513e-02,   -2.80421e-01,    3.73832e-02,    5.09194e-02,    1.52117e-02,   -7.78230e-02,    4.08282e-02,    2.58210e-01,    5.91835e-02,    2.84795e+02,    4.03949e+01,    2.22000e-01,    3.39000e-01,    9.50000e-01,    4.40000e-01,   -1.23000e-01,    1.50100e+00,    3.73200e+00,    9.38000e-01,    1.66294e+00,    2.84034e-01,    1.03000e+00,    8.00000e-02,    1.00166e+00,    6.47326e-02,   -3.77597e-01,    1.52401e-02,   -5.92551e-02,    2.36497e-02,    1.03216e+01,    3.01707e-02,    6.32585e-01,    2.38478e-01,   -3.44663e-01,    3.07081e-02,    7.60716e-02,    8.79228e-02,    1.02728e+01,    7.26949e-02,    6.15094e-01,    2.02289e-01,   -2.77608e-01,    3.91208e-02,    8.85511e-02,    7.36809e-02,    1.07634e+01,    1.47976e-01
152,    4.41000e+03,    2.84803e+02,    4.25767e+01,   -1.30669e+01,    7.68465e-03,    1.03080e+01,    2.20000e-02,    9.70900e+00,    1.80000e-02,    9.58700e+00,    1.50000e-02,    4.66682e+03,    6.85213e+01,    2.78106e+00,    4.85512e-02,    2.78985e-01,    2.48218e-02,    1.34628e-02,    9.76553e-03,   -6.73630e-02,    2.39570e-02,    4.39030e-01,    3.64505e-02,    2.84803e+02,    4.25766e+01,    1.83000e-01,    3.00000e-01,    5.90000e-01,    3.90000e-01,   -1.11800e+00,    1.52000e+00,    9.22000e-01,    9.18000e-01,nan,nan,    1.40000e+00,    1.50000e-01,    5.65088e-01,    5.46824e-02,    2.70421e-01,    2.90816e-02,    1.54341e-01,    2.19202e-02,    1.04098e+01,    1.30930e-01,    2.14704e-01,    1.00705e-01,    2.76842e-01,    2.92842e-02,    2.97189e-01,    3.92879e-02,    1.09521e+01,    1.58582e-01,    5.37826e-01,    1.81963e-01,    2.50354e-01,    2.33423e-02,    1.70997e-01,    6.81961e-02,    1.06471e+01,    2.35204e-01
153,    4.40100e+03,    2.84806e+02,    4.37693e+01,   -4.97013e+00,    1.89773e-03,    7.70200e+00,    2.30000e-02,    7.09600e+00,    2.40000e-02,    6.97900e+00,    1.60000e-02,    4.56367e+03,    6.49287e+01,    2.23354e+00,    5.33031e-02,   -2.16615e-02,    2.74818e-02,   -8.19666e-03,    1.23950e-02,   -1.67210e-01,    2.62918e-02,    3.84080e-01,    3.99339e-02,    2.84806e+02,    4.37694e+01,    2.33000e-01,    3.43000e-01,    1.10000e+00,    2.90000e-01,    8.20000e-02,    1.42600e+00,    1.38000e+00,    1.21600e+00,    7.49705e-01,    1.34732e-01,    2.08000e+00,    2.60000e-01,    4.50559e-01,    3.40248e-02,   -2.32214e-02,    1.06013e-02,    1.73733e-01,    1.37007e-02,    9.29824e+00,    2.60992e-02,    4.77074e-01,    5.54676e-02,   -3.11604e-02,    1.68211e-02,    1.63054e-01,    2.23380e-02,    9.30617e+00,    2.92107e-02,    3.62459e-01,    2.48421e-01,   -7.95152e-03,    2.88927e-02,    2.09687e-01,    9.30274e-02,    9.29318e+00,    2.80505e-01
154,    4.40100e+03,    2.84817e+02,    4.52783e+01,   -3.21950e+01,    4.03537e-03,    9.76000e+00,    2.10000e-02,    9.17100e+00,    1.80000e-02,    9.04500e+00,    1.60000e-02,    4.65914e+03,    6.86166e+01,    2.37216e+00,    3.71576e-02,    6.05801e-02,    2.77600e-02,    2.23854e-02,    1.16115e-02,   -5.80440e-02,    2.72720e-02,    2.79290e-01,    4.11207e-02,    2.84816e+02,    4.52782e+01,    2.75000e-01,    4.34000e-01,    7.50000e-01,    4.40000e-01,   -6.68800e+00,    1.57300e+00,   -5.01200e+00,    1.99300e+00,    1.37085e+00,    1.50496e-01,    1.03000e+00,    1.10000e-01,    1.06241e+00,    2.60546e-02,    5.84648e-02,    2.47649e-02,   -3.87664e-02,    9.37370e-03,    1.05585e+01,    3.03757e-02,    8.16228e-01,    2.93858e-01,    5.51966e-02,    2.39005e-02,    4.94213e-02,    1.05226e-01,    1.07562e+01,    2.39807e-01,    7.97793e-01,    1.97041e-01,    5.85118e-02,    2.71605e-02,    5.51155e-02,    7.10393e-02,    1.06497e+01,    1.29388e-01
155,    4.40100e+03,    2.84829e+02,    4.42666e+01,   -2.82756e+00,    3.19411e-03,    8.72400e+00,    2.10000e-02,    8.17300e+00,    1.80000e-02,    8.04800e+00,    1.60000e-02,    4.71889e+03,    7.16443e+01,    2.52621e+00,    5.75316e-02,   -1.80347e-01,    3.26548e-02,    2.50139e-02,    1.40540e-02,   -8.62710e-02,    3.35356e-02,    3.08220e-01,    4.96637e-02,    2.84829e+02,    4.42667e+01,    1.21000e-01,    2.25000e-01,    1.00000e+00,    2.80000e-01,    6.75000e+00,    8.83000e-01,    1.16330e+01,    5.44000e-01,    9.21215e-01,    1.09086e-01,    1.38000e+00,    2.20000e-01,    5.13938e-01,    6.57787e-02,   -1.67140e-01,    2.98665e-02,    1.35622e-01,    2.41082e-02,    9.70019e+00,    1.19975e-01,    5.18724e-01,    7.62533e-02,   -1.67670e-01,    3.00494e-02,    1.34022e-01,    2.74307e-02,    9.69287e+00,    1.33551e-01,    4.66503e-01,    1.01378e-01,   -1.69556e-01,    3.34833e-02,    1.53283e-01,    3.76428e-02,    9.58706e+00,    1.35778e-01
156,    4.40700e+03,    2.84834e+02,    3.92104e+01,    1.41420e+01,    4.32382e-03,    9.23300e+00,    2.60000e-02,    8.70400e+00,    2.10000e-02,    8.57800e+00,    1.70000e-02,    4.88981e+03,    7.88931e+01,    2.54016e+00,    4.15715e-02,    4.82589e-02,    3.18318e-02,    2.56456e-03,    1.17224e-02,   -1.03870e-01,    3.40145e-02,    3.57670e-01,    4.99041e-02,    2.84834e+02,    3.92104e+01,    1.51000e-01,    2.08000e-01,    7.90000e-01,    2.70000e-01,    2.84000e-01,    1.02200e+00,   -3.89700e+00,    7.47000e-01,    1.17087e+00,    1.61118e-01,    1.78000e+00,    9.00000e-02,    3.28920e-01,    4.03566e-02,    4.64467e-02,    2.82630e-02,    2.26222e-01,    1.55402e-02,    1.01804e+01,    2.42958e-02,    2.70284e-01,    2.21526e-01,    4.42864e-02,    2.97395e-02,    2.49026e-01,    8.61519e-02,    1.03110e+01,    2.47449e-01,    3.39925e-01,    1.54646e-01,    4.57932e-02,    3.01782e-02,    2.22082e-01,    5.79868e-02,    1.02473e+01,    1.32922e-01
157,    4.40100e+03,    2.84883e+02,    4.58780e+01,    9.06939e+00,    2.91578e-03,    8.42200e+00,    2.40000e-02,    7.97800e+00,    2.30000e-02,    7.87700e+00,    1.40000e-02,    4.93661e+03,    8.15889e+01,    2.50117e+00,    4.54947e-02,   -1.34186e-01,    3.60276e-02,    2.30231e-02,    1.35457e-02,   -2.58640e-01,    3.98343e-02,    3.79700e-01,    5.76420e-02,    2.84883e+02,    4.58779e+01,    1.89000e-01,    3.21000e-01,    1.55000e+00,    4.50000e-01,   -3.98800e+00,    1.56400e+00,   -1.88880e+01,    4.68000e-01,    8.64372e-01,    1.08976e-01,    2.19000e+00,    1.80000e-01,   -8.59780e-02,    6.06105e-02,   -1.45026e-01,    2.99387e-02,    3.75165e-01,    2.15991e-02,    9.90697e+00,    1.21153e-01,   -6.57158e-02,    1.63417e-01,   -1.44313e-01,    3.07158e-02,    3.64907e-01,    6.48470e-02,    9.92343e+00,    2.17200e-01,    2.70663e-01,    1.94402e-01,   -1.46138e-01,    3.50011e-02,    2.29832e-01,    7.29707e-02,    9.56554e+00,    1.88042e-01
158,    4.40100e+03,    2.84895e+02,    4.48472e+01,   -8.63986e+00,    3.37181e-03,    9.32800e+00,    2.00000e-02,    8.80500e+00,    1.60000e-02,    8.70100e+00,    1.30000e-02,    4.68677e+03,    7.00802e+01,    2.34339e+00,    3.98435e-02,   -9.13759e-02,    3.05782e-02,    1.56588e-01,    1.30974e-02,    8.95040e-02,    3.07803e-02,    2.70720e-01,    4.59411e-02,    2.84895e+02,    4.48472e+01,    1.11000e-01,    2.92000e-01,    1.14000e+00,    2.50000e-01,    4.85100e+00,    1.20500e+00,    9.32200e+00,    1.27900e+00,    1.19920e+00,    1.35304e-01,    1.01000e+00,    9.00000e-02,    1.04926e+00,    1.23917e-02,   -5.49553e-02,    2.13099e-02,   -4.50462e-02,    4.34621e-03,    1.01754e+01,    1.91790e-02,    9.56242e-01,    1.96966e-01,   -6.81739e-02,    3.32680e-02,   -1.32084e-02,    6.76081e-02,    1.02616e+01,    1.87186e-01,    1.02350e+00,    1.45250e-01,   -1.00910e-01,    3.27758e-02,   -4.07942e-02,    5.30576e-02,    1.01810e+01,    9.58572e-02
159,    4.41000e+03,    2.84910e+02,    4.17301e+01,   -1.33218e+01,    4.44598e-03,    9.06500e+00,    2.00000e-02,    8.51000e+00,    2.70000e-02,    8.40600e+00,    1.80000e-02,    4.81046e+03,    7.53749e+01,    2.43306e+00,    4.12529e-02,   -3.01179e-02,    3.17359e-02,    2.55900e-02,    1.24749e-02,   -1.18600e-01,    3.32039e-02,    2.94890e-01,    4.89895e-02,    2.84910e+02,    4.17302e+01,    1.10000e-01,    2.09000e-01,    8.70000e-01,    2.90000e-01,    2.01700e+00,    1.37700e+00,    9.22600e+00,    5.99000e-01,    1.04334e+00,    1.19497e-01,    1.42000e+00,    1.10000e-01,    5.22779e-01,    3.40541e-02,   -2.90470e-02,    2.22999e-02,    1.45658e-01,    1.27661e-02,    1.00659e+01,    3.53757e-02,    6.18055e-01,    2.14472e-01,   -2.88976e-02,    2.17218e-02,    1.11671e-01,    7.70826e-02,    1.00311e+01,    1.04013e-01,    5.97994e-01,    1.81239e-01,   -3.47898e-02,    3.05337e-02,    1.18854e-01,    6.61809e-02,    1.00165e+01,    1.09840e-01
160,    4.40600e+03,    2.84916e+02,    4.91718e+01,   -7.48697e+01,    1.07613e-02,    1.03160e+01,    2.40000e-02,    9.78000e+00,    1.50000e-02,    9.68200e+00,    1.80000e-02,    4.74010e+03,    7.27113e+01,    2.32502e+00,    4.32671e-02,   -2.44646e-01,    3.42054e-02,    1.65815e-01,    1.47885e-02,    8.19880e-02,    3.56154e-02,    1.97760e-01,    5.24581e-02,    2.84916e+02,    4.91717e+01,    2.35000e-01,    3.96000e-01,    5.70000e-01,    4.80000e-01,   -7.04400e+00,    1.74500e+00,   -7.90000e-01,    1.20500e+00,    1.94275e+00,    2.98438e-01,    8.80000e-01,    1.10000e-01,    1.02079e+00,    2.70348e-03,   -2.42234e-01,    3.05019e-02,   -5.43309e-02,    2.14306e-03,    1.11526e+01,    7.50159e-02,    1.01244e+00,    1.03207e-01,   -2.41955e-01,    3.06646e-02,   -5.11969e-02,    3.88812e-02,    1.11606e+01,    1.27033e-01,    1.06943e+00,    1.75599e-01,   -2.66814e-01,    4.37372e-02,   -7.20627e-02,    6.38410e-02,    1.11053e+01,    1.40243e-01
